1,0,0,0
0.999950000416664,0.0005310887167410944,0.009985720378611191,0
0.9998000066677034,0.0010621363177354848,0.019970441443343562,14978100077810563e-22
0.9995500337557331,0.0015930987264027837,0.029953164025624125,44931869992296946e-22
0.9992001066834445,0.002123931874213241,0.039932889156802556,8985690214125789e-21
0.998750260451104,0.002654591704941457,0.04990861816808198,14974681198656006e-21
0.9982005400530528,0.003185034178918763,0.05987935279041978,22459323866530656e-21
0.9975510004732059,0.003715215277283811,0.06984409525438844,31438584578699825e-21
0.996801706679553,0.004245091006230914,0.07980184838998641,4191123224166366e-20
0.9959527336176602,0.004774617401255664,0.0897516157263891,5387583842437032e-20
0.995004166203174,0.00530375053139738,0.09969240159162984,6733077749369393e-20
0.9939560993133275,0.005832446503477911,0.10962321121220114,8227422676848364e-20
0.9928086377774512,0.006360661466336346,0.11954305081256592,9870416669217362e-20
0.9915618963664876,0.0068883516150591625,0.12945092771456912,0.0001166183810239429
0.9902159997815119,0.007415473195205354,0.1393458504367395,0.00013601445704841203
0.9887710826412588,0.007941982507026086,0.14922682879347182,0.0001568897858038634
0.9872272894686585,0.008467835909678409,0.1590928739940794,0.0001792415623289696
0.9855847746763807,0.008992989825432583,0.16894299874170732,0.00020306678592801409
0.9838437025513909,0.009517400743872546,0.17877621733209606,0.00022836226045458644
0.9820042472385171,0.010041025226089082,0.18859154575218617,0.0002551245946137336
0.9800665927230329,0.010563819908865223,0.1983880017785536,0.0002833502022825474
0.9780309328122542,0.011085741508853435,0.20816460507566617,0.0003130353028491668
0.9758974711161548,0.011606746826744131,0.21792037729395142,0.00034417592157017304
0.9736664210270011,0.012126792751425072,0.22765434216766559,0.000376767889946354
0.9713380056980082,0.012645836264131188,0.23736552561255456,0.00041080684611681257
0.9689124580210201,0.013163834442584371,0.24705295582329645,0.00044628823527139366
0.9663900206032154,0.013680744465122812,0.2567156633707165,0.00048320731008140216
0.9637709457428417,0.0141965236148194,0.26635268129876416,0.0005215591311485837
0.96105549540398,0.014711129283588767,0.2759630452212432,0.0005613385674723384
0.9582439411903434,0.015224518976282525,0.2855457934182847,0.0006025402969351368
0.9553365643181101,0.015736650314772237,0.2950999669325532,0.0006451588068061052
0.9523336555877966,0.016247481042019705,0.30462460966517735,0.0006891883942627486
0.949235515355171,0.016756969026134112,0.3141187684713938,0.0007346231669307752
0.9460424535012114,0.0172650722644156,0.32358149325589647,0.0007814570434419867
0.9427547894011107,0.01777174888738482,0.33301183706788057,0.0008296837540101991
0.9393728518923324,0.018276957162798046,0.3424088561957723,0.0008792968410251532
0.9358969792417202,0.018780655499647414,0.3517716102616347,0.0009302896596643773
0.9323275191116637,0.019282802452145826,0.36109916231524,0.000982655378522961
0.9286648285253244,0.019783356723696126,0.3703905789277993,0.0010363869802611973
0.9249092738309264,0.020282277170844104,0.3796449302853405,0.0010914772622700505
0.9210612306651131,0.02077952280721489,0.38886129028172434,0.0011479188373544065
0.9171210839153757,0.021275052807432342,0.3980387366112898,0.0012057041344340574
0.913089227681556,0.02176882651102097,0.4071763508611196,0.0012648253992623762
0.9089660652364276,0.022260803426290016,0.4162732186029165,0.0013252746951626323
0.9047520089853606,0.022750943234199232,0.42532842948448113,0.0013870439037818973
0.9004474804250711,0.023239205792205963,0.4343410773207821,0.0014501247258624944
0.8960529101014628,0.023725551138093128,0.4433102601846097,0.0015145086820309342
0.8915687375665632,0.024209939493777668,0.4522350804968036,0.0015801871136042899
0.8869954113345582,0.024692331269099053,0.4611146451160463,0.0016471511834139523
0.8823333888369311,0.025172687065587472,0.46994806542821194,0.0017153918766467128
0.8775831363767096,0.025650967680211252,0.4787344574352635,0.0017849000017031162
0.8727451290818243,0.02612713410910315,0.48747294184368756,0.001855666191073026
0.8678198508575865,0.026601147551265098,0.49616264415245914,0.0019276809022283426
0.8628077943382859,0.027072969412250996,0.5048026947405272,0.002000934418532814
0.8577094608379169,0.02754256130782718,0.5133922289538123,0.002075416850168879
0.8525253603000353,0.028009885067610166,0.5219303871917074,0.0021511181350814764
0.8472560112467532,0.028474902738681265,0.5304163149930733,0.0022280280399387623
0.8419019407268746,0.02893757658917771,0.5388491631217209,0.0023061361611096624
0.8364636842631789,0.02939786911185989,0.5472280876513699,0.0023854319256581998
0.8309417857988561,0.029855743027654334,0.5555522500500772,0.002465904592354528
0.8253367976431009,0.030311161289172033,0.5638208172641265,0.0025475432527025973
0.8196492804158682,0.03076408708420177,0.5720329618013683,0.0026303368319843894
0.813879802991799,0.03121448383917804,0.5801878618140062,0.0027142740903206464
0.8080289424433198,0.031662315222623236,0.5882847011808164,0.00279934362374802
0.8020972839829219,0.0321075451485637,0.5963226695887968,0.0028855338653125703
0.7960854209046266,0.03255013777991929,0.6043009626142334,0.002972833086179537
0.7899939545246424,0.032990057531866145,0.6122187818031792,0.0030612293967593063
0.783823494121219,0.033427269075172183,0.6200753347513357,0.0031507107478495
0.7775746568737057,0.03386173733950511,0.627869835183329,0.0032412649317930995
0.7712480678008188,0.03429342751671251,0.6356015030313737,0.0033328795836525356
0.7648443596981249,0.03472230506407368,0.6432695645133163,0.0034255421823996546
0.758364173074747,0.03514833570752291,0.6508732522100487,0.0035192400521214815
0.7518081560892979,0.0355714854448438,0.6584118051422873,0.0036139603632416957
0.745176964485049,0.03599172054883434,0.6658844688467065,0.003709690133757736
0.7384712615243412,0.03640900757044238,0.6732904954514222,0.0038064162304934476
0.7316917179222416,0.03682331334187122,0.6806291437508143,0.003904125370367182
0.7248390117794571,0.03723460497965489,0.6878996792796847,0.004002804121675264
0.717913828514507,0.037642849887702896,0.6951013743867395,0.004102438905390737
